RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
SanLeandro_11082016_CountyCouncilDistrict6_tab1,2016,Single winner,PETE BALLEW,Y,M,White,N,OpenSeat,1,,21338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Dietrich, Xavier",N,,,,,,3,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,writeIns,N,,N/A,,,,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Sanzone, John",N,,,,,,4,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Degoes, Jr., Plinio T.",N,,,,,,5,51,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Courtney, Kim",N,,,,,,8,72,72,73,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Williamson, James M.",N,,,,,,6,72,73,73,73,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Moree, Gregg J.",N,,,,,,7,78,79,79,79,81,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Mello, Gary W.",N,,,,,,9,119,119,119,119,119,120,134,138,146,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Levy, Ilan S.",N,,,,,,10,153,154,154,154,155,158,161,161,166,187,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Mahoney, Jr., Paul F.",N,,,,,,11,251,252,254,254,254,255,255,258,260,271,276,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Waite, Romaine",N,,,,,,12,274,284,285,285,287,289,296,297,299,303,315,321,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Connolly, Mike",N,,,,,,14,841,848,851,853,855,860,865,866,869,875,907,920,953,954,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Davidson, Mariko",N,,,,,,15,853,889,889,891,895,901,902,905,914,921,946,948,1020,1020,1141,0,0,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Carlone, Dennis J.",Y,,,,,20,,1002,1018,1018,1018,1018,1020,1023,1023,1027,1038,1048,1050,1068,1069,1329,1471,1471,1684,1802,1811,1786,1786,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"vanBeuzekom, Minka Y.",N,,,,,,17,1014,1022,1023,1024,1025,1028,1034,1037,1043,1057,1075,1086,1115,1116,1193,1354,1354,0,0,0,0,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Benzan, Dennis A.",N,,,,,,21,1159,1164,1164,1165,1165,1167,1175,1181,1184,1189,1193,1209,1238,1247,1291,1355,1355,1468,1473,1483,1489,0,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Cheung, Leland",Y,,,,,22,,1189,1195,1196,1197,1201,1203,1206,1214,1215,1220,1231,1243,1261,1263,1317,1490,1490,1722,1753,1760,1768,2121,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"McGovern, Marc C.",Y,,,,,22,,1202,1212,1213,1214,1214,1214,1219,1224,1225,1229,1232,1250,1268,1271,1327,1405,1406,1549,1573,1587,1596,1944,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Devereux, Jan",Y,,,,,18,,1307,1316,1317,1318,1319,1326,1328,1329,1344,1349,1365,1378,1407,1407,1597,1781,1782,1995,1786,1786,1786,1786,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Toomey, Jr., Timothy J.",Y,,,,,22,,1416,1418,1418,1419,1423,1423,1423,1427,1429,1434,1451,1515,1521,1522,1560,1601,1603,1652,1660,1667,1669,1955,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Kelley, Craig A.",Y,,,,,19,,1434,1441,1442,1446,1449,1450,1453,1457,1459,1470,1479,1493,1502,1505,1550,1633,1633,1810,1833,1786,1786,1786,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Maher, David P.",Y,,,,,16,,1637,1649,1649,1649,1652,1654,1656,1664,1666,1678,1684,1740,1743,1744,1763,1790,1786,1786,1786,1786,1786,1786,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Simmons, E. Denise",Y,,,,,13,,1715,1724,1724,1724,1727,1730,1735,1752,1757,1761,1767,1779,1808,1786,1786,1786,1786,1786,1786,1786,1786,1786,,,,,,,,,,,,,,Y
Cambridge_11032015_CityCouncil_tab1,2015,Multi winner,"Mazen, Nadeem A.",Y,,,,,1,,1929,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Cisternino, Pia",N,,,,,,5,657,715,731,732,763,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Cronin, Fran Albin",N,,,,,,10,1418,1504,1551,1555,1588,1686,1766,1774,1899,1907,0,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Crutchfield, Jake W.",N,,,,,,8,1221,1246,1256,1257,1302,1407,1510,1512,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Kadete, Elechi M.",N,,,,,,4,427,439,451,452,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Weinstein, David J.",N,,,,,,6,696,732,757,758,797,854,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,writeIns,N,,N/A,,,,3,62,63,63,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Bowman, Manikka L.",Y,,,,,11,,1488,1538,1561,1563,1621,1741,1907,1914,2166,2175,2590,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Dexter, Emily R.",Y,,,,,11,,1402,1477,1496,1499,1540,1664,1758,1758,2030,2033,2433,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Fantini, Alfred B.",Y,,,,,2,,2721,2773,2400,2400,2400,2400,2400,2400,2400,2400,2400,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Harding, Jr., Richard",Y,,,,,7,,1989,2040,2194,2198,2279,2340,2438,2400,2400,2400,2400,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Kelly, Kathleen M.",Y,,,,,9,,1710,1870,1937,1943,1991,2072,2177,2198,2420,2400,2400,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032015_SchoolCommittee_tab1,2015,Multi winner,"Nolan, Patricia M.",Y,,,,,1,,3006,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,,,,,,,,,,,,,,,,,,,,,,,,,Y
Portland_1032015_Mayor,2015,Single winner,Thomas MacMillan,N,M,White,N,Challenger,,N/A,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Portland_1032015_Mayor,2015,Single winner,Michael Brennan,N,M,White,N,Incumbent,,N/A,6882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Portland_1032015_Mayor,2015,Single winner,Ethan Strimlin,Y,M,White,N,Challenger,1,N/A,9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
SanFrancisco_11032015_BoardofSupervisorsDistrict3_tab1,2015,Single winner,WILMA PANG,N,F,API,N,Challenger,,1,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_BoardofSupervisorsDistrict3_tab1,2015,Single winner,JULIE CHRISTENSEN,N,F,White,N,Incumbent,,1,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_BoardofSupervisorsDistrict3_tab1,2015,Single winner,AARON PESKIN,Y,M,White,N,Challenger,1,,8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_CityAttorney,2015,Single winner,Dennis Herrera,Y,M,Hispanic or Latinx,N,Incumbent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
SanFrancisco_11032015_DistrictAttorney,2015,Single winner,George Gascon,Y,M,Hispanic or Latinx,N,Incumbent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,AMY FARAH WEISS,N,F,White,Y,Challenger,,1,23236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,FRANCISCO HERRERA,N,M,Hispanic or Latinx,N,Challenger,,1,28805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,KENT GRAHAM,N,M,White,N,Challenger,,1,8827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,REED MARTIN,N,M,White,N,Challenger,,1,4660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,STUART SCHUFFMAN,N,M,White,N,Challenger,,1,18347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Mayor_tab1,2015,Single winner,ED LEE,Y,M,API,N,Incumbent,1,,105771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Sheriff_tab1,2015,Single winner,JOHN ROBINSON,N,M,African American,N,Challenger,,1,11036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Sheriff_tab1,2015,Single winner,ROSS MIRKARIMI,N,M,Mixed / Other,N,Incumbent,,1,61446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Sheriff_tab1,2015,Single winner,VICKI HENNESSY,Y,F,White,N,Challenger,1,,113349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11032015_Treasurer,2015,Single winner,Jose Cisneros,Y,M,Hispanic or Latinx,Y,Incumbent,1,N/A,139038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard1,2015,Single winner,Trahern Crews,N,M,African American,N,Challenger,,N/A,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard1,2015,Single winner,Dai Thao,Y,M,API,N,Incumbent,1,N/A,2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard2,2015,Single winner,Sharon Anderson,N,F,White,N,OpenSeat,,1,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard2,2015,Single winner,Bill Hosko,N,M,White,N,OpenSeat,,1,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard2,2015,Single winner,Darren Tobalt,N,M,White,N,OpenSeat,,N/A,2390,2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard2,2015,Single winner,Michael Johnson,N,M,White,N,OpenSeat,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard2,2015,Single winner,Pat Fearing,N,M,White,N,OpenSeat,,1,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard2,2015,Single winner,Rebecca Noecker,Y,F,White,N,OpenSeat,2,N/A,2390,2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard3,2015,Single winner,Chris Tolbert,Y,M,White,N,Incumbent,1,N/A,4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard4,2015,Single winner,Tom Goldstein,N,M,White,N,Challenger,,N/A,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard4,2015,Single winner,Russ Stark,Y,M,White,N,Incumbent,1,N/A,3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard5,2015,Single winner,David Glass,N,M,White,N,Challenger,,N/A,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard5,2015,Single winner,David Sullivan-Nightengale,N,M,White,N,Challenger,,N/A,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard5,2015,Single winner,Amy Brendmoen,Y,F,White,N,Incumbent,1,N/A,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard6,2015,Single winner,Edward Davis,N,M,White,N,Challenger,,N/A,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard6,2015,Single winner,Kevit Bradley,N,M,White,N,Challenger,,N/A,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard6,2015,Single winner,Dan Bostrom,Y,M,White,N,Incumbent,1,N/A,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11032015_CityCouncilWard7,2015,Single winner,Jane Prince,Y,F,White,N,OpenSeat,1,N/A,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard1,2015,Single winner,Elizabeth Wallace,N,F,White,N,OpenSeat,,N/A,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard1,2015,Single winner,Victor Thuronyi,N,M,White,N,OpenSeat,,N/A,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard1,2015,Single winner,Peter Kovar,Y,M,White,N,OpenSeat,1,N/A,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard2,2015,Single winner,Tim Male,Y,M,White,N,Incumbent,1,N/A,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard3,2015,Single winner,Rizzy Qureshi,Y,M,MENA,N,OpenSeat,1,N/A,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard4,2015,Single winner,Terry Seamens,Y,M,White,N,Incumbent,1,N/A,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard5,2015,Single winner,Jarrett Smith,Y,M,African American,N,Incumbent,1,N/A,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard6,2015,Single winner,Jason Small,N,M,African American,N,Challenger,,N/A,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard6,2015,Single winner,Fred Schultz,Y,M,White,N,Incumbent,1,N/A,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_Mayor,2015,Single winner,Warren Holmes,N,M,White,N,OpenSeat,,N/A,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_Mayor,2015,Single winner,Kate Stewart,Y,F,White,N,OpenSeat,1,N/A,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Telluride_11032015_Mayor,2015,Single winner,Bob Saunders,N,M,White,N,OpenSeat,,N/A,498,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Telluride_11032015_Mayor,2015,Single winner,Todd Brown,N,M,White,N,OpenSeat,,1,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Telluride_11032015_Mayor,2015,Single winner,Sean Murphy,Y,M,White,Y,OpenSeat,2,N/A,498,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Berkeley_11042014_CityAuditor_tab1,2014,Single winner,ANN-MARIE HOGAN,Y,F,White,N,Incumbent,1,,27390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict1_tab1,2014,Single winner,MERRILIE MITCHELL,N,F,White,N,Challenger,,1,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict1_tab1,2014,Single winner,ALEJANDRO SOTO-VIGIL,N,M,Hispanic or Latinx,N,Challenger,,1,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict1_tab1,2014,Single winner,LINDA MAIO,Y,F,White,N,Incumbent,1,,3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict4,2014,Single winner,Jesse Arreguin,Y,M,Hispanic or Latinx,N,Incumbent,1,N/A,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Berkeley_11042014_CityCouncilDistrict7_tab1,2014,Single winner,SEAN BARRY,N,M,White,N,Challenger,,1,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict7_tab1,2014,Single winner,KRISS WORTHINGTON,Y,M,White,Y,Incumbent,1,,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict8_tab1,2014,Single winner,JACQUELYN MCCORMICK,N,F,White,N,OpenSeat,,1,837,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict8_tab1,2014,Single winner,GEORGE BEIER,N,M,White,N,OpenSeat,,3,1198,1473,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict8_tab1,2014,Single winner,MIKE ALVAREZ COHEN,N,M,White,N,OpenSeat,,2,1165,1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Berkeley_11042014_CityCouncilDistrict8_tab1,2014,Single winner,LORI DROSTE,Y,F,White,Y,OpenSeat,3,,1318,1614,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityAuditor_tab1,2014,Single winner,LEN RAPHAEL,N,M,White,N,OpenSeat,,1,18317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityAuditor_tab1,2014,Single winner,BRENDA ROBERTS,Y,F,White,N,OpenSeat,1,,60970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict2_tab1,2014,Single winner,DANA KING,N,F,African American,N,OpenSeat,,4,4459,4532,4963,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict2_tab1,2014,Single winner,KEN MAXEY,N,M,African American,N,OpenSeat,,1,311,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict2_tab1,2014,Single winner,ANDREW PARK,N,M,API,N,OpenSeat,,3,2600,2653,2999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict2_tab1,2014,Single winner,KEVIN BLACKBURN,N,M,White,N,OpenSeat,,2,1299,1354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict2_tab1,2014,Single winner,ABEL GUILLEN,Y,M,Hispanic or Latinx,Y,OpenSeat,4,,4886,4953,5307,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict4_tab1,2014,Single winner,JILL BROADHURST,N,F,White,N,OpenSeat,,1,5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict4_tab1,2014,Single winner,PAUL LIM,N,M,API,N,OpenSeat,,1,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict4_tab1,2014,Single winner,ANNIE CAMPBELL WASHINGTON,Y,F,White,N,OpenSeat,1,,11358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict6_tab1,2014,Single winner,SHEREDA F. NOSAKHARE,N,F,African American,N,Challenger,,4,3354,3391,3704,4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict6_tab1,2014,Single winner,JAMES MOORE,N,M,African American,N,Challenger,,2,1011,1013,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict6_tab1,2014,Single winner,MICHAEL V. JOHNSON,N,M,African American,N,Challenger,,3,1943,1944,2243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict6_tab1,2014,Single winner,VICENTE CRUZ,N,M,Hispanic or Latinx,N,Challenger,,1,82,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_CityCouncilDistrict6_tab1,2014,Single winner,DESLEY BROOKS,Y,F,African American,N,Incumbent,4,,4772,4793,4959,5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,COURTNEY RUBY,N,F,White,N,Challenger,,10,3115,3115,3131,3163,3185,3204,3247,3264,3320,3364,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,NANCY SIDEBOTHAM,N,F,White,N,Challenger,,3,267,267,271,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,REBECCA KAPLAN,N,F,White,Y,Challenger,,15,14693,14697,14718,14758,14804,14869,14902,15021,15185,15379,15699,17023,18662,23341,28421,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,JEAN QUAN,N,F,API,N,Incumbent,,14,15808,15811,15827,15846,15872,15906,15982,16026,16138,16217,16415,17156,18049,20525,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,BRYAN PARKER,N,M,African American,N,Challenger,,11,7955,7958,7966,7985,8020,8038,8080,8142,8225,8279,8551,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,CHARLES R. WILLIAMS,N,M,African American,N,Challenger,,8,1052,1053,1056,1066,1099,1145,1172,1200,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,ERIC WILSON,N,M,African American,N,Challenger,,5,393,393,399,416,430,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,JASON ANDERSON,N,M,African American,N,Challenger,,9,1550,1551,1576,1579,1602,1617,1623,1650,1741,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,PAT MCCULLOUGH,N,M,African American,N,Challenger,,4,362,363,373,383,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,SAMMUEL WASHINGTON,N,M,African American,N,Challenger,,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,PETER LIU,N,M,API,N,Challenger,,6,464,465,479,488,508,529,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,SAIED KARAMOOZ,N,M,MENA,N,Challenger,,2,264,265,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,DAN SIEGEL,N,M,White,N,Challenger,,13,13122,13125,13187,13203,13231,13301,13353,13405,13598,14563,14831,15818,17402,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,JOE TUMAN,N,M,White,N,Challenger,,12,12251,12251,12267,12281,12309,12336,12378,12420,12487,12539,13340,14873,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11042014_Mayor_tab1,2014,Single winner,KEN HOUSTON,N,M,White,N,Challenger,,7,518,518,523,536,556,577,604,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Y
